ID,File,Line,Context
1028,posix.zig,4333,".CONNREFUSED => return error.ConnectionRefused, |             .FAULT => unreachable, // The socket structure address is outside the user's address space. |             .ISCONN => unreachable, // The s..."
1029,posix.zig,4334,".FAULT => unreachable, // The socket structure address is outside the user's address space. |             .ISCONN => unreachable, // The socket is already connected. |             .HOSTUNREACH => retu..."
1030,posix.zig,4337,".NETUNREACH => return error.NetworkUnreachable, |             .NOTSOCK => unreachable, // The file descriptor sockfd does not refer to a socket. |             .PROTOTYPE => unreachable, // The socket ..."
1031,posix.zig,4338,".NOTSOCK => unreachable, // The file descriptor sockfd does not refer to a socket. |             .PROTOTYPE => unreachable, // The socket type does not support the requested communications protocol. |..."
1032,posix.zig,4343,"}, |         .BADF => unreachable, // The argument sockfd is not a valid file descriptor. |         .FAULT => unreachable, // The address pointed to by optval or optlen is not in a valid part of the p..."
1033,posix.zig,4344,".BADF => unreachable, // The argument sockfd is not a valid file descriptor. |         .FAULT => unreachable, // The address pointed to by optval or optlen is not in a valid part of the process addres..."
1034,posix.zig,4345,".FAULT => unreachable, // The address pointed to by optval or optlen is not in a valid part of the process address space. |         .INVAL => unreachable, |         .NOPROTOOPT => unreachable, // The ..."
1035,posix.zig,4346,".INVAL => unreachable, |         .NOPROTOOPT => unreachable, // The option is unknown at the level indicated. |         .NOTSOCK => unreachable, // The file descriptor sockfd does not refer to a socke..."
1036,posix.zig,4347,".NOPROTOOPT => unreachable, // The option is unknown at the level indicated. |         .NOTSOCK => unreachable, // The file descriptor sockfd does not refer to a socket. |         else => |err| return..."
1037,posix.zig,4369,".INTR => continue, |             .CHILD => unreachable, // The process specified does not exist. It would be a race condition to handle this error. |             .INVAL => unreachable, // Invalid flag..."
1038,posix.zig,4370,".CHILD => unreachable, // The process specified does not exist. It would be a race condition to handle this error. |             .INVAL => unreachable, // Invalid flags. |             else => unreacha..."
1039,posix.zig,4371,".INVAL => unreachable, // Invalid flags. |             else => unreachable, |         }"
1040,posix.zig,4386,".INTR => continue, |             .CHILD => unreachable, // The process specified does not exist. It would be a race condition to handle this error. |             .INVAL => unreachable, // Invalid flag..."
1041,posix.zig,4387,".CHILD => unreachable, // The process specified does not exist. It would be a race condition to handle this error. |             .INVAL => unreachable, // Invalid flags. |             else => unreacha..."
1042,posix.zig,4388,".INVAL => unreachable, // Invalid flags. |             else => unreachable, |         }"
1043,posix.zig,4414,".SUCCESS => return stat, |         .INVAL => unreachable, |         .BADF => unreachable, // Always a race condition."
1044,posix.zig,4415,".INVAL => unreachable, |         .BADF => unreachable, // Always a race condition. |         .NOMEM => return error.SystemResources,"
1045,posix.zig,4463,".SUCCESS => return stat, |         .INVAL => unreachable, |         .BADF => unreachable, // Always a race condition."
1046,posix.zig,4464,".INVAL => unreachable, |         .BADF => unreachable, // Always a race condition. |         .NOMEM => return error.SystemResources,"
1047,posix.zig,4468,".PERM => return error.AccessDenied, |         .FAULT => unreachable, |         .NAMETOOLONG => return error.NameTooLong,"
1048,posix.zig,4535,".ACCES => return error.AccessDenied, |             .FAULT => unreachable, |             .BADF => unreachable, // Always a race condition."
1049,posix.zig,4536,".FAULT => unreachable, |             .BADF => unreachable, // Always a race condition. |             .INTR => continue,"
1050,posix.zig,4538,".INTR => continue, |             .INVAL => unreachable, |             .NOENT => return error.EventNotFound,"
1051,posix.zig,4542,".SRCH => return error.ProcessNotFound, |             else => unreachable, |         }"
1052,posix.zig,4558,".SUCCESS => return @intCast(rc), |         .INVAL => unreachable, |         .MFILE => return error.ProcessFdQuotaExceeded,"
1053,posix.zig,4588,".ACCES => return error.AccessDenied, |         .BADF => unreachable, |         .FAULT => unreachable,"
1054,posix.zig,4589,".BADF => unreachable, |         .FAULT => unreachable, |         .INVAL => unreachable,"
1055,posix.zig,4590,".FAULT => unreachable, |         .INVAL => unreachable, |         .NAMETOOLONG => return error.NameTooLong,"
1056,posix.zig,4605,".SUCCESS => return, |         .BADF => unreachable, |         .INVAL => unreachable,"
1057,posix.zig,4606,".BADF => unreachable, |         .INVAL => unreachable, |         else => unreachable,"
1058,posix.zig,4607,".INVAL => unreachable, |         else => unreachable, |     }"
1059,posix.zig,4673,".SUCCESS => return, |         .BADF => unreachable, |         .EXIST => return error.MarkAlreadyExists,"
1060,posix.zig,4675,".EXIST => return error.MarkAlreadyExists, |         .INVAL => unreachable, |         .ISDIR => return error.IsDir,"
1061,posix.zig,4708,"0b001 => windows.PAGE_READONLY, |             0b010 => unreachable, // +w -r not allowed |             0b011 => windows.PAGE_READWRITE,"
1062,posix.zig,4712,"0b101 => windows.PAGE_EXECUTE_READ, |             0b110 => unreachable, // +w -r not allowed |             0b111 => windows.PAGE_EXECUTE_READWRITE,"
1063,posix.zig,4723,".SUCCESS => return, |             .INVAL => unreachable, |             .ACCES => return error.AccessDenied,"
1064,posix.zig,4789,"switch (err) { |         .SUCCESS => unreachable, |         .TXTBSY => return error.AccessDenied,"
1065,posix.zig,4794,".AGAIN => return error.LockedMemoryLimitExceeded, |         .BADF => unreachable, // Always a race condition. |         .OVERFLOW => unreachable, // The number of pages used for length + offset would ..."
1066,posix.zig,4795,".BADF => unreachable, // Always a race condition. |         .OVERFLOW => unreachable, // The number of pages used for length + offset would overflow. |         .NODEV => return error.MemoryMappingNotS..."
1067,posix.zig,4797,".NODEV => return error.MemoryMappingNotSupported, |         .INVAL => unreachable, // Invalid parameters to mmap() |         .MFILE => return error.ProcessFdQuotaExceeded,"
1068,posix.zig,4815,".SUCCESS => return, |         .INVAL => unreachable, // Invalid parameters. |         .NOMEM => unreachable, // Attempted to unmap a region in the middle of an existing mapping."
1069,posix.zig,4816,".INVAL => unreachable, // Invalid parameters. |         .NOMEM => unreachable, // Attempted to unmap a region in the middle of an existing mapping. |         else => unreachable,"
1070,posix.zig,4817,".NOMEM => unreachable, // Attempted to unmap a region in the middle of an existing mapping. |         else => unreachable, |     }"
1071,posix.zig,4846,"switch (err) { |         .SUCCESS => unreachable, |         .AGAIN => return error.LockedMemoryLimitExceeded,"
1072,posix.zig,4850,".NOMEM => return error.OutOfMemory, |         .FAULT => unreachable, |         else => return unexpectedErrno(err),"
1073,posix.zig,4865,".NOMEM => return error.UnmappedMemory, // Unsuccessful, provided pointer does not point mapped memory |         .INVAL => unreachable, // Invalid parameters. |         else => unreachable,"
1074,posix.zig,4866,".INVAL => unreachable, // Invalid parameters. |         else => unreachable, |     }"
1075,posix.zig,4932,".NAMETOOLONG => return error.NameTooLong, |         .INVAL => unreachable, |         .FAULT => unreachable,"
1076,posix.zig,4933,".INVAL => unreachable, |         .FAULT => unreachable, |         .IO => return error.InputOutput,"
1077,posix.zig,5018,".NAMETOOLONG => return error.NameTooLong, |         .INVAL => unreachable, |         .FAULT => unreachable,"
1078,posix.zig,5019,".INVAL => unreachable, |         .FAULT => unreachable, |         .IO => return error.InputOutput,"
1079,posix.zig,5059,".OBJECT_PATH_NOT_FOUND => return error.FileNotFound, |         .OBJECT_NAME_INVALID => unreachable, |         .INVALID_PARAMETER => unreachable,"
1080,posix.zig,5060,".OBJECT_NAME_INVALID => unreachable, |         .INVALID_PARAMETER => unreachable, |         .ACCESS_DENIED => return error.PermissionDenied,"
1081,posix.zig,5062,".ACCESS_DENIED => return error.PermissionDenied, |         .OBJECT_PATH_SYNTAX_BAD => unreachable, |         else => |rc| return windows.unexpectedStatus(rc),"
1082,posix.zig,5077,".SUCCESS => return fds, |         .INVAL => unreachable, // Invalid parameters to pipe() |         .FAULT => unreachable, // Invalid fds pointer"
1083,posix.zig,5078,".INVAL => unreachable, // Invalid parameters to pipe() |         .FAULT => unreachable, // Invalid fds pointer |         .NFILE => return error.SystemFdQuotaExceeded,"
1084,posix.zig,5090,".SUCCESS => return fds, |             .INVAL => unreachable, // Invalid flags |             .FAULT => unreachable, // Invalid fds pointer"
1085,posix.zig,5091,".INVAL => unreachable, // Invalid flags |             .FAULT => unreachable, // Invalid fds pointer |             .NFILE => return error.SystemFdQuotaExceeded,"
1086,posix.zig,5114,".SUCCESS => {}, |                 .INVAL => unreachable, // Invalid flags |                 .BADF => unreachable, // Always a race condition"
1087,posix.zig,5115,".INVAL => unreachable, // Invalid flags |                 .BADF => unreachable, // Always a race condition |                 else => |err| return unexpectedErrno(err),"
1088,posix.zig,5131,".SUCCESS => {}, |                 .INVAL => unreachable, // Invalid flags |                 .BADF => unreachable, // Always a race condition"
1089,posix.zig,5132,".INVAL => unreachable, // Invalid flags |                 .BADF => unreachable, // Always a race condition |                 else => |err| return unexpectedErrno(err),"
1090,posix.zig,5165,".SUCCESS => return, |         .FAULT => unreachable, |         .PERM => return error.PermissionDenied,"
1091,posix.zig,5189,".SUCCESS => return, |         .FAULT => unreachable, |         .PERM => return error.PermissionDenied,"
1092,posix.zig,5200,".SUCCESS => return, |         .INVAL => unreachable, |         else => unreachable,"
1093,posix.zig,5201,".INVAL => unreachable, |         else => unreachable, |     }"
1094,posix.zig,5219,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
1095,posix.zig,5234,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
1096,posix.zig,5247,".SUCCESS => return, |         .BADF => unreachable, // always a race condition |         .INVAL => return error.Unseekable,"
1097,posix.zig,5262,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
1098,posix.zig,5277,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
1099,posix.zig,5289,".SUCCESS => return, |         .BADF => unreachable, // always a race condition |         .INVAL => return error.Unseekable,"
1100,posix.zig,5304,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
1101,posix.zig,5319,".SUCCESS => return, |             .BADF => unreachable, // always a race condition |             .INVAL => return error.Unseekable,"
